id,source_opinion_id,cited_opinion_url
94,214384,https://www.courtlistener.com/api/rest/v4/opinions/8906942/
95,214384,https://www.courtlistener.com/api/rest/v4/opinions/8919447/
96,214384,https://www.courtlistener.com/api/rest/v4/opinions/8973910/
97,214384,https://www.courtlistener.com/api/rest/v4/opinions/9001717/
98,214384,https://www.courtlistener.com/api/rest/v4/opinions/9424145/
99,214384,https://www.courtlistener.com/api/rest/v4/opinions/9461846/
100,214384,https://www.courtlistener.com/api/rest/v4/opinions/9797165/
101,214384,https://www.courtlistener.com/api/rest/v4/opinions/9842088/
102,9799564,https://www.courtlistener.com/api/rest/v4/opinions/147554/
103,9799564,https://www.courtlistener.com/api/rest/v4/opinions/492055/
104,9799564,https://www.courtlistener.com/api/rest/v4/opinions/9441742/
105,2672865,https://www.courtlistener.com/api/rest/v4/opinions/108391/
106,2672865,https://www.courtlistener.com/api/rest/v4/opinions/112670/
107,2672865,https://www.courtlistener.com/api/rest/v4/opinions/118098/
108,2672865,https://www.courtlistener.com/api/rest/v4/opinions/147554/
109,2672865,https://www.courtlistener.com/api/rest/v4/opinions/492055/
110,2672865,https://www.courtlistener.com/api/rest/v4/opinions/8959638/
111,2672865,https://www.courtlistener.com/api/rest/v4/opinions/9422686/
112,2672865,https://www.courtlistener.com/api/rest/v4/opinions/9424854/
113,2672865,https://www.courtlistener.com/api/rest/v4/opinions/9432983/
114,2672865,https://www.courtlistener.com/api/rest/v4/opinions/9433921/
115,2672865,https://www.courtlistener.com/api/rest/v4/opinions/9435277/
116,2672865,https://www.courtlistener.com/api/rest/v4/opinions/9441742/
117,859066,https://www.courtlistener.com/api/rest/v4/opinions/106270/
118,859066,https://www.courtlistener.com/api/rest/v4/opinions/145888/
119,859066,https://www.courtlistener.com/api/rest/v4/opinions/184179/
120,859066,https://www.courtlistener.com/api/rest/v4/opinions/214490/
121,859066,https://www.courtlistener.com/api/rest/v4/opinions/220842/
122,859066,https://www.courtlistener.com/api/rest/v4/opinions/292718/
123,859066,https://www.courtlistener.com/api/rest/v4/opinions/304816/
124,859066,https://www.courtlistener.com/api/rest/v4/opinions/768164/
125,859066,https://www.courtlistener.com/api/rest/v4/opinions/787481/
126,859066,https://www.courtlistener.com/api/rest/v4/opinions/1232730/
127,859066,https://www.courtlistener.com/api/rest/v4/opinions/1489074/
128,859066,https://www.courtlistener.com/api/rest/v4/opinions/1667950/
129,859066,https://www.courtlistener.com/api/rest/v4/opinions/2348987/
130,859066,https://www.courtlistener.com/api/rest/v4/opinions/8762608/
131,859066,https://www.courtlistener.com/api/rest/v4/opinions/9432178/
132,859066,https://www.courtlistener.com/api/rest/v4/opinions/9432913/
133,859066,https://www.courtlistener.com/api/rest/v4/opinions/9433519/
134,859066,https://www.courtlistener.com/api/rest/v4/opinions/9433669/
135,859066,https://www.courtlistener.com/api/rest/v4/opinions/9433844/
136,1042597,https://www.courtlistener.com/api/rest/v4/opinions/145896/
137,1042597,https://www.courtlistener.com/api/rest/v4/opinions/148698/
138,1042597,https://www.courtlistener.com/api/rest/v4/opinions/303105/
139,1042597,https://www.courtlistener.com/api/rest/v4/opinions/474216/
140,1042597,https://www.courtlistener.com/api/rest/v4/opinions/722480/
141,1042597,https://www.courtlistener.com/api/rest/v4/opinions/765235/
142,1042597,https://www.courtlistener.com/api/rest/v4/opinions/1214574/
143,1042597,https://www.courtlistener.com/api/rest/v4/opinions/1232730/
144,1042597,https://www.courtlistener.com/api/rest/v4/opinions/1264911/
145,1042597,https://www.courtlistener.com/api/rest/v4/opinions/1291722/
146,1042597,https://www.courtlistener.com/api/rest/v4/opinions/1359532/
147,1042597,https://www.courtlistener.com/api/rest/v4/opinions/1405952/
148,1042597,https://www.courtlistener.com/api/rest/v4/opinions/1458125/
149,1042597,https://www.courtlistener.com/api/rest/v4/opinions/6937346/
150,1042597,https://www.courtlistener.com/api/rest/v4/opinions/7013605/
151,1042597,https://www.courtlistener.com/api/rest/v4/opinions/9433519/
152,1042597,https://www.courtlistener.com/api/rest/v4/opinions/9441386/
153,1042597,https://www.courtlistener.com/api/rest/v4/opinions/9558727/
154,1042597,https://www.courtlistener.com/api/rest/v4/opinions/9560001/
155,1042597,https://www.courtlistener.com/api/rest/v4/opinions/9569751/
156,1042597,https://www.courtlistener.com/api/rest/v4/opinions/9856856/
157,2723829,https://www.courtlistener.com/api/rest/v4/opinions/297/
158,2723829,https://www.courtlistener.com/api/rest/v4/opinions/108391/
159,2723829,https://www.courtlistener.com/api/rest/v4/opinions/118513/
160,2723829,https://www.courtlistener.com/api/rest/v4/opinions/145671/
161,2723829,https://www.courtlistener.com/api/rest/v4/opinions/173575/
162,2723829,https://www.courtlistener.com/api/rest/v4/opinions/177560/
163,2723829,https://www.courtlistener.com/api/rest/v4/opinions/414052/
164,2723829,https://www.courtlistener.com/api/rest/v4/opinions/568519/
165,2723829,https://www.courtlistener.com/api/rest/v4/opinions/603782/
166,2723829,https://www.courtlistener.com/api/rest/v4/opinions/617010/
167,2723829,https://www.courtlistener.com/api/rest/v4/opinions/755618/
168,2723829,https://www.courtlistener.com/api/rest/v4/opinions/780407/
169,2723829,https://www.courtlistener.com/api/rest/v4/opinions/792478/
170,2723829,https://www.courtlistener.com/api/rest/v4/opinions/793183/
171,2723829,https://www.courtlistener.com/api/rest/v4/opinions/795838/
172,2723829,https://www.courtlistener.com/api/rest/v4/opinions/795850/
173,2723829,https://www.courtlistener.com/api/rest/v4/opinions/797475/
174,2723829,https://www.courtlistener.com/api/rest/v4/opinions/819858/
175,2723829,https://www.courtlistener.com/api/rest/v4/opinions/868299/
176,2723829,https://www.courtlistener.com/api/rest/v4/opinions/1253906/
177,2723829,https://www.courtlistener.com/api/rest/v4/opinions/1322793/
178,2723829,https://www.courtlistener.com/api/rest/v4/opinions/1395268/
179,2723829,https://www.courtlistener.com/api/rest/v4/opinions/1395280/
180,2723829,https://www.courtlistener.com/api/rest/v4/opinions/1439652/
181,2723829,https://www.courtlistener.com/api/rest/v4/opinions/1456214/
182,2723829,https://www.courtlistener.com/api/rest/v4/opinions/2708775/
183,2723829,https://www.courtlistener.com/api/rest/v4/opinions/2708882/
184,2723829,https://www.courtlistener.com/api/rest/v4/opinions/2709333/
185,2723829,https://www.courtlistener.com/api/rest/v4/opinions/9426100/
186,2723829,https://www.courtlistener.com/api/rest/v4/opinions/9464456/
187,2723829,https://www.courtlistener.com/api/rest/v4/opinions/9493119/
188,2723829,https://www.courtlistener.com/api/rest/v4/opinions/9494605/
189,2723829,https://www.courtlistener.com/api/rest/v4/opinions/9495899/
190,2723829,https://www.courtlistener.com/api/rest/v4/opinions/9802449/
191,2743624,https://www.courtlistener.com/api/rest/v4/opinions/2607/
192,2743624,https://www.courtlistener.com/api/rest/v4/opinions/179295/
193,2743624,https://www.courtlistener.com/api/rest/v4/opinions/212969/
194,2743624,https://www.courtlistener.com/api/rest/v4/opinions/344913/
195,2743624,https://www.courtlistener.com/api/rest/v4/opinions/571326/
196,2743624,https://www.courtlistener.com/api/rest/v4/opinions/599212/
197,2743624,https://www.courtlistener.com/api/rest/v4/opinions/658615/
198,2743624,https://www.courtlistener.com/api/rest/v4/opinions/770378/
199,2743624,https://www.courtlistener.com/api/rest/v4/opinions/770687/
200,2743624,https://www.courtlistener.com/api/rest/v4/opinions/773312/
201,2743624,https://www.courtlistener.com/api/rest/v4/opinions/790656/
202,2743624,https://www.courtlistener.com/api/rest/v4/opinions/800972/
203,2743624,https://www.courtlistener.com/api/rest/v4/opinions/814260/
204,2743624,https://www.courtlistener.com/api/rest/v4/opinions/1242689/
205,2743624,https://www.courtlistener.com/api/rest/v4/opinions/1272206/
206,2743624,https://www.courtlistener.com/api/rest/v4/opinions/1351820/
207,2743624,https://www.courtlistener.com/api/rest/v4/opinions/1436780/
208,2743624,https://www.courtlistener.com/api/rest/v4/opinions/1457705/
209,2743624,https://www.courtlistener.com/api/rest/v4/opinions/1639714/
210,2743624,https://www.courtlistener.com/api/rest/v4/opinions/2366732/
211,2743624,https://www.courtlistener.com/api/rest/v4/opinions/2484330/
212,2743624,https://www.courtlistener.com/api/rest/v4/opinions/2683964/
213,2743624,https://www.courtlistener.com/api/rest/v4/opinions/3011060/
214,2743624,https://www.courtlistener.com/api/rest/v4/opinions/8710596/
215,2743624,https://www.courtlistener.com/api/rest/v4/opinions/9426352/
216,2743624,https://www.courtlistener.com/api/rest/v4/opinions/9431229/
217,2743624,https://www.courtlistener.com/api/rest/v4/opinions/9435031/
218,2743624,https://www.courtlistener.com/api/rest/v4/opinions/9435068/
219,2743624,https://www.courtlistener.com/api/rest/v4/opinions/9435277/
220,2743624,https://www.courtlistener.com/api/rest/v4/opinions/9435339/
221,2743624,https://www.courtlistener.com/api/rest/v4/opinions/9480845/
222,1890934,https://www.courtlistener.com/api/rest/v4/opinions/105573/
223,1890934,https://www.courtlistener.com/api/rest/v4/opinions/117902/
224,1890934,https://www.courtlistener.com/api/rest/v4/opinions/145763/
225,1890934,https://www.courtlistener.com/api/rest/v4/opinions/363779/
226,1890934,https://www.courtlistener.com/api/rest/v4/opinions/380468/
227,1890934,https://www.courtlistener.com/api/rest/v4/opinions/520011/
228,1890934,https://www.courtlistener.com/api/rest/v4/opinions/524663/
229,1890934,https://www.courtlistener.com/api/rest/v4/opinions/540063/
230,1890934,https://www.courtlistener.com/api/rest/v4/opinions/584165/
231,1890934,https://www.courtlistener.com/api/rest/v4/opinions/712104/
232,1890934,https://www.courtlistener.com/api/rest/v4/opinions/762779/
233,1890934,https://www.courtlistener.com/api/rest/v4/opinions/793992/
234,1890934,https://www.courtlistener.com/api/rest/v4/opinions/796870/
235,1890934,https://www.courtlistener.com/api/rest/v4/opinions/1225637/
236,1890934,https://www.courtlistener.com/api/rest/v4/opinions/1363007/
237,1890934,https://www.courtlistener.com/api/rest/v4/opinions/1368459/
238,1890934,https://www.courtlistener.com/api/rest/v4/opinions/1379309/
239,1890934,https://www.courtlistener.com/api/rest/v4/opinions/1435117/
240,1890934,https://www.courtlistener.com/api/rest/v4/opinions/1474180/
241,1890934,https://www.courtlistener.com/api/rest/v4/opinions/1683604/
242,1890934,https://www.courtlistener.com/api/rest/v4/opinions/1812630/
243,1890934,https://www.courtlistener.com/api/rest/v4/opinions/1903586/
244,1890934,https://www.courtlistener.com/api/rest/v4/opinions/2014427/
245,1890934,https://www.courtlistener.com/api/rest/v4/opinions/2071819/
246,1890934,https://www.courtlistener.com/api/rest/v4/opinions/2095262/
247,1890934,https://www.courtlistener.com/api/rest/v4/opinions/2122995/
248,1890934,https://www.courtlistener.com/api/rest/v4/opinions/2234458/
249,1890934,https://www.courtlistener.com/api/rest/v4/opinions/2454000/
250,1890934,https://www.courtlistener.com/api/rest/v4/opinions/2469226/
251,1890934,https://www.courtlistener.com/api/rest/v4/opinions/2569326/
252,1890934,https://www.courtlistener.com/api/rest/v4/opinions/8671771/
253,1890934,https://www.courtlistener.com/api/rest/v4/opinions/9426100/
254,1890934,https://www.courtlistener.com/api/rest/v4/opinions/9430150/
255,1890934,https://www.courtlistener.com/api/rest/v4/opinions/9435068/
256,1890934,https://www.courtlistener.com/api/rest/v4/opinions/9435339/
257,1890934,https://www.courtlistener.com/api/rest/v4/opinions/9486574/
258,1890934,https://www.courtlistener.com/api/rest/v4/opinions/9535798/
259,1890934,https://www.courtlistener.com/api/rest/v4/opinions/9633359/
260,1890934,https://www.courtlistener.com/api/rest/v4/opinions/9736317/
261,212519,https://www.courtlistener.com/api/rest/v4/opinions/146857/
262,212519,https://www.courtlistener.com/api/rest/v4/opinions/197923/
263,212519,https://www.courtlistener.com/api/rest/v4/opinions/2541823/
264,212519,https://www.courtlistener.com/api/rest/v4/opinions/9416248/
265,216752,https://www.courtlistener.com/api/rest/v4/opinions/73504/
266,216752,https://www.courtlistener.com/api/rest/v4/opinions/111981/
267,216752,https://www.courtlistener.com/api/rest/v4/opinions/214384/
268,216752,https://www.courtlistener.com/api/rest/v4/opinions/259309/
269,216752,https://www.courtlistener.com/api/rest/v4/opinions/358940/
270,216752,https://www.courtlistener.com/api/rest/v4/opinions/584285/
271,216752,https://www.courtlistener.com/api/rest/v4/opinions/584290/
272,216752,https://www.courtlistener.com/api/rest/v4/opinions/585878/
273,216752,https://www.courtlistener.com/api/rest/v4/opinions/672111/
274,216752,https://www.courtlistener.com/api/rest/v4/opinions/755587/
275,216752,https://www.courtlistener.com/api/rest/v4/opinions/774683/
276,216752,https://www.courtlistener.com/api/rest/v4/opinions/790656/
277,216752,https://www.courtlistener.com/api/rest/v4/opinions/1132669/
278,216752,https://www.courtlistener.com/api/rest/v4/opinions/1175314/
279,216752,https://www.courtlistener.com/api/rest/v4/opinions/2281113/
280,216752,https://www.courtlistener.com/api/rest/v4/opinions/2282051/
281,216752,https://www.courtlistener.com/api/rest/v4/opinions/2292090/
282,216752,https://www.courtlistener.com/api/rest/v4/opinions/2501223/
283,216752,https://www.courtlistener.com/api/rest/v4/opinions/2967457/
284,216752,https://www.courtlistener.com/api/rest/v4/opinions/6940756/
285,216752,https://www.courtlistener.com/api/rest/v4/opinions/8902866/
286,216752,https://www.courtlistener.com/api/rest/v4/opinions/8906942/
287,216752,https://www.courtlistener.com/api/rest/v4/opinions/8919447/
288,216752,https://www.courtlistener.com/api/rest/v4/opinions/8973910/
289,216752,https://www.courtlistener.com/api/rest/v4/opinions/9424145/
290,216752,https://www.courtlistener.com/api/rest/v4/opinions/9461846/
291,216752,https://www.courtlistener.com/api/rest/v4/opinions/9797165/
292,216752,https://www.courtlistener.com/api/rest/v4/opinions/9842088/
293,612383,https://www.courtlistener.com/api/rest/v4/opinions/142888/
294,612383,https://www.courtlistener.com/api/rest/v4/opinions/146782/
295,612383,https://www.courtlistener.com/api/rest/v4/opinions/149806/
296,612383,https://www.courtlistener.com/api/rest/v4/opinions/214714/
297,612383,https://www.courtlistener.com/api/rest/v4/opinions/502470/
298,612383,https://www.courtlistener.com/api/rest/v4/opinions/548760/
299,612383,https://www.courtlistener.com/api/rest/v4/opinions/672111/
300,612383,https://www.courtlistener.com/api/rest/v4/opinions/757840/
301,612383,https://www.courtlistener.com/api/rest/v4/opinions/765192/
302,612383,https://www.courtlistener.com/api/rest/v4/opinions/770458/
303,612383,https://www.courtlistener.com/api/rest/v4/opinions/772760/
